Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,361,451,10000,10000,0
T1,100,1476,1844,15000,15000,0
T2,100,2946,3682,15000,15000,0
T3,100,409,511,15000,15000,0
T4,100,1956,2445,15000,15000,0
T5,100,164,204,20000,20000,0
T6,100,7460,9324,25000,25000,0
T7,100,2153,2691,25000,25000,0
T8,100,554,692,25000,25000,0
T9,100,13896,17370,30000,30000,0
T10,100,1789,2236,30000,30000,0
T11,100,9702,12127,45000,45000,0
T12,100,4136,5169,70000,70000,0
T13,100,3711,4638,90000,90000,0
T14,100,4958,6197,90000,90000,0
T15,100,11058,13822,90000,90000,0
