Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1442,1802,10000,10000,0
T1,100,1052,1315,10000,10000,0
T2,100,200,249,10000,10000,0
T3,100,680,849,10000,10000,0
T4,100,74,92,15000,15000,0
T5,100,4313,5391,20000,20000,0
T6,100,2720,3399,20000,20000,0
T7,100,10804,13505,25000,25000,0
T8,100,160,200,30000,30000,0
T9,100,11053,13816,45000,45000,0
T10,100,1719,2148,50000,50000,0
T11,100,896,1119,50000,50000,0
T12,100,3827,4783,50000,50000,0
T13,100,6268,7834,60000,60000,0
T14,100,12808,16009,80000,80000,0
T15,100,13487,16858,90000,90000,0
