Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1813,2266,10000,10000,0
T1,100,833,1041,10000,10000,0
T2,100,499,623,10000,10000,0
T3,100,995,1243,10000,10000,0
T4,100,1652,2065,15000,15000,0
T5,100,693,866,20000,20000,0
T6,100,392,490,20000,20000,0
T7,100,4575,5718,30000,30000,0
T8,100,4418,5522,30000,30000,0
T9,100,10717,13396,35000,35000,0
T10,100,12251,15313,35000,35000,0
T11,100,4536,5670,60000,60000,0
T12,100,5136,6420,65000,65000,0
T13,100,7008,8759,65000,65000,0
T14,100,5910,7387,65000,65000,0
T15,100,2929,3661,90000,90000,0
