Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,499,623,10000,10000,0
T1,100,888,1110,10000,10000,0
T2,100,1814,2267,10000,10000,0
T3,100,1140,1425,15000,15000,0
T4,100,3229,4036,15000,15000,0
T5,100,1479,1848,30000,30000,0
T6,100,512,639,30000,30000,0
T7,100,4809,6011,30000,30000,0
T8,100,3023,3778,35000,35000,0
T9,100,7799,9748,35000,35000,0
T10,100,4190,5237,35000,35000,0
T11,100,1216,1520,35000,35000,0
T12,100,8807,11008,35000,35000,0
T13,100,3818,4772,40000,40000,0
T14,100,3821,4776,45000,45000,0
T15,100,11193,13991,60000,60000,0
