Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2209,2761,10000,10000,0
T1,100,1692,2115,10000,10000,0
T2,100,848,1059,10000,10000,0
T3,100,156,194,10000,10000,0
T4,100,3504,4380,15000,15000,0
T5,100,2505,3131,15000,15000,0
T6,100,284,355,15000,15000,0
T7,100,4100,5125,20000,20000,0
T8,100,3816,4769,30000,30000,0
T9,100,2736,3419,30000,30000,0
T10,100,6444,8054,30000,30000,0
T11,100,6179,7723,30000,30000,0
T12,100,4348,5434,35000,35000,0
T13,100,1961,2451,60000,60000,0
T14,100,220,275,75000,75000,0
T15,100,508,635,80000,80000,0
