Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,78,97,10000,10000,0
T1,100,4517,5646,10000,10000,0
T2,100,677,846,10000,10000,0
T3,100,44,54,15000,15000,0
T4,100,121,151,15000,15000,0
T5,100,1039,1298,15000,15000,0
T6,100,1564,1955,20000,20000,0
T7,100,10322,12902,25000,25000,0
T8,100,2708,3384,30000,30000,0
T9,100,1218,1522,30000,30000,0
T10,100,17583,21978,50000,50000,0
T11,100,2814,3517,50000,50000,0
T12,100,3828,4785,50000,50000,0
T13,100,5282,6602,55000,55000,0
T14,100,5123,6403,60000,60000,0
T15,100,1621,2026,65000,65000,0
