Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,81,101,10000,10000,0
T1,100,1852,2315,10000,10000,0
T2,100,3379,4223,10000,10000,0
T3,100,1353,1691,10000,10000,0
T4,100,796,994,15000,15000,0
T5,100,1578,1972,15000,15000,0
T6,100,938,1172,15000,15000,0
T7,100,2394,2992,25000,25000,0
T8,100,580,724,30000,30000,0
T9,100,9132,11415,30000,30000,0
T10,100,1972,2464,50000,50000,0
T11,100,1884,2355,60000,60000,0
T12,100,3025,3781,60000,60000,0
T13,100,2894,3617,85000,85000,0
T14,100,15349,19186,95000,95000,0
T15,100,28175,35218,95000,95000,0
