Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,565,706,10000,10000,0
T1,100,685,856,10000,10000,0
T2,100,507,633,20000,20000,0
T3,100,3107,3883,20000,20000,0
T4,100,1633,2041,20000,20000,0
T5,100,642,802,25000,25000,0
T6,100,1697,2121,25000,25000,0
T7,100,3659,4573,30000,30000,0
T8,100,777,971,30000,30000,0
T9,100,81,101,35000,35000,0
T10,100,9384,11730,40000,40000,0
T11,100,33704,42129,50000,50000,0
T12,100,3667,4583,60000,60000,0
T13,100,126,157,60000,60000,0
T14,100,14397,17996,65000,65000,0
T15,100,6695,8368,70000,70000,0
