Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,199,248,10000,10000,0
T1,100,2124,2654,10000,10000,0
T2,100,1042,1302,15000,15000,0
T3,100,231,288,15000,15000,0
T4,100,3496,4369,15000,15000,0
T5,100,1236,1545,15000,15000,0
T6,100,1532,1914,15000,15000,0
T7,100,3925,4906,20000,20000,0
T8,100,7925,9906,25000,25000,0
T9,100,116,145,25000,25000,0
T10,100,2846,3557,30000,30000,0
T11,100,5704,7129,30000,30000,0
T12,100,7028,8784,45000,45000,0
T13,100,976,1219,60000,60000,0
T14,100,8890,11112,60000,60000,0
T15,100,3725,4656,60000,60000,0
