Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,477,596,10000,10000,0
T1,100,1566,1957,10000,10000,0
T2,100,662,827,10000,10000,0
T3,100,532,665,10000,10000,0
T4,100,1192,1490,10000,10000,0
T5,100,3917,4896,15000,15000,0
T6,100,4752,5940,20000,20000,0
T7,100,2868,3585,30000,30000,0
T8,100,4392,5489,30000,30000,0
T9,100,4085,5106,30000,30000,0
T10,100,1751,2188,35000,35000,0
T11,100,5136,6419,45000,45000,0
T12,100,740,925,45000,45000,0
T13,100,2228,2785,45000,45000,0
T14,100,13221,16526,60000,60000,0
T15,100,9735,12168,65000,65000,0
