Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,478,597,10000,10000,0
T1,100,597,746,10000,10000,0
T2,100,144,179,15000,15000,0
T3,100,2631,3288,15000,15000,0
T4,100,6774,8467,15000,15000,0
T5,100,2456,3070,20000,20000,0
T6,100,3936,4920,20000,20000,0
T7,100,441,551,20000,20000,0
T8,100,107,133,20000,20000,0
T9,100,4626,5782,25000,25000,0
T10,100,2508,3135,35000,35000,0
T11,100,5624,7029,35000,35000,0
T12,100,1152,1440,45000,45000,0
T13,100,12338,15422,50000,50000,0
T14,100,5960,7450,50000,50000,0
T15,100,1714,2142,85000,85000,0
