Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,271,338,10000,10000,0
T1,100,696,869,10000,10000,0
T2,100,226,282,10000,10000,0
T3,100,56,69,10000,10000,0
T4,100,2847,3558,10000,10000,0
T5,100,3011,3763,15000,15000,0
T6,100,4877,6096,20000,20000,0
T7,100,4084,5105,25000,25000,0
T8,100,6736,8419,30000,30000,0
T9,100,568,709,30000,30000,0
T10,100,2079,2598,35000,35000,0
T11,100,3736,4670,35000,35000,0
T12,100,879,1098,50000,50000,0
T13,100,10228,12785,60000,60000,0
T14,100,10600,13249,90000,90000,0
T15,100,16863,21078,90000,90000,0
