Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2411,3013,10000,10000,0
T1,100,3384,4230,10000,10000,0
T2,100,44,54,15000,15000,0
T3,100,593,741,15000,15000,0
T4,100,1032,1289,15000,15000,0
T5,100,191,238,20000,20000,0
T6,100,2612,3265,20000,20000,0
T7,100,7800,9750,20000,20000,0
T8,100,1317,1646,20000,20000,0
T9,100,293,366,25000,25000,0
T10,100,758,947,30000,30000,0
T11,100,1400,1750,35000,35000,0
T12,100,3980,4975,40000,40000,0
T13,100,22659,28323,60000,60000,0
T14,100,142,177,75000,75000,0
T15,100,6964,8705,90000,90000,0
