Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1452,1814,10000,10000,0
T1,100,464,579,10000,10000,0
T2,100,2019,2523,15000,15000,0
T3,100,160,200,15000,15000,0
T4,100,524,654,15000,15000,0
T5,100,253,316,20000,20000,0
T6,100,1519,1898,20000,20000,0
T7,100,354,442,20000,20000,0
T8,100,5316,6645,30000,30000,0
T9,100,2246,2807,30000,30000,0
T10,100,8096,10119,30000,30000,0
T11,100,10595,13243,35000,35000,0
T12,100,494,617,45000,45000,0
T13,100,10184,12729,50000,50000,0
T14,100,17460,21825,55000,55000,0
T15,100,4693,5866,55000,55000,0
