Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,10,13,21,200,0
0,1,200,210,13,21,400,2
0,10,2000,2010,13,21,2200,29
0,11,2200,2210,13,21,2400,31
0,12,2400,2410,13,21,2600,33
0,13,2600,2610,13,21,2800,35
0,14,2800,2810,13,21,3000,37
0,15,3000,3010,13,21,3200,43
0,16,3200,3210,13,21,3400,45
0,17,3400,3410,13,21,3600,47
0,18,3600,3610,13,21,3800,49
0,19,3800,3810,13,21,4000,51
0,2,400,410,13,21,600,4
0,20,4000,4010,13,21,4200,58
0,21,4200,4210,13,21,4400,60
0,22,4400,4410,13,21,4600,62
0,23,4600,4610,13,21,4800,64
0,24,4800,4810,13,21,5000,66
0,25,5000,5010,13,21,5200,73
0,26,5200,5210,13,21,5400,75
0,27,5400,5410,13,21,5600,77
0,28,5600,5610,13,21,5800,79
0,29,5800,5810,13,21,6000,81
0,3,600,610,13,21,800,6
0,30,6000,6010,13,21,6200,88
0,31,6200,6210,13,21,6400,90
0,32,6400,6410,13,21,6600,92
0,33,6600,6610,13,21,6800,94
0,34,6800,6810,13,21,7000,96
0,35,7000,7010,13,21,7200,102
0,36,7200,7210,13,21,7400,104
0,37,7400,7410,13,21,7600,106
0,38,7600,7610,13,21,7800,108
0,39,7800,7810,13,21,8000,110
0,4,800,810,13,21,1000,8
0,40,8000,8010,13,21,8200,117
0,41,8200,8210,13,21,8400,119
0,42,8400,8410,13,21,8600,121
0,43,8600,8610,13,21,8800,123
0,44,8800,8810,13,21,9000,125
0,45,9000,9010,13,21,9200,131
0,46,9200,9210,13,21,9400,133
0,47,9400,9410,13,21,9600,135
0,48,9600,9610,13,21,9800,137
0,49,9800,9810,13,21,10000,139
0,5,1000,1010,13,21,1200,14
0,6,1200,1210,13,21,1400,16
0,7,1400,1410,13,21,1600,18
0,8,1600,1610,13,21,1800,20
0,9,1800,1810,13,21,2000,22
1,0,0,10,49,81,200,1
1,1,200,210,49,81,400,3
1,10,2000,2010,49,81,2200,30
1,11,2200,2210,49,81,2400,32
1,12,2400,2410,49,81,2600,34
1,13,2600,2610,49,81,2800,36
1,14,2800,2810,49,81,3000,38
1,15,3000,3010,49,81,3200,44
1,16,3200,3210,49,81,3400,46
1,17,3400,3410,49,81,3600,48
1,18,3600,3610,49,81,3800,50
1,19,3800,3810,49,81,4000,52
1,2,400,410,49,81,600,5
1,20,4000,4010,49,81,4200,59
1,21,4200,4210,49,81,4400,61
1,22,4400,4410,49,81,4600,63
1,23,4600,4610,49,81,4800,65
1,24,4800,4810,49,81,5000,67
1,25,5000,5010,49,81,5200,74
1,26,5200,5210,49,81,5400,76
1,27,5400,5410,49,81,5600,78
1,28,5600,5610,49,81,5800,80
1,29,5800,5810,49,81,6000,82
1,3,600,610,49,81,800,7
1,30,6000,6010,49,81,6200,89
1,31,6200,6210,49,81,6400,91
1,32,6400,6410,49,81,6600,93
1,33,6600,6610,49,81,6800,95
1,34,6800,6810,49,81,7000,97
1,35,7000,7010,49,81,7200,103
1,36,7200,7210,49,81,7400,105
1,37,7400,7410,49,81,7600,107
1,38,7600,7610,49,81,7800,109
1,39,7800,7810,49,81,8000,111
1,4,800,810,49,81,1000,9
1,40,8000,8010,49,81,8200,118
1,41,8200,8210,49,81,8400,120
1,42,8400,8410,49,81,8600,122
1,43,8600,8610,49,81,8800,124
1,44,8800,8810,49,81,9000,126
1,45,9000,9010,49,81,9200,132
1,46,9200,9210,49,81,9400,134
1,47,9400,9410,49,81,9600,136
1,48,9600,9610,49,81,9800,138
1,49,9800,9810,49,81,10000,140
1,5,1000,1010,49,81,1200,15
1,6,1200,1210,49,81,1400,17
1,7,1400,1410,49,81,1600,19
1,8,1600,1610,49,81,1800,21
1,9,1800,1810,49,81,2000,23
2,0,0,50,109,181,1000,10
2,1,1000,1050,109,181,2000,24
2,2,2000,2050,109,181,3000,39
2,3,3000,3050,109,181,4000,53
2,4,4000,4050,109,181,5000,68
2,5,5000,5050,109,181,6000,83
2,6,6000,6050,109,181,7000,98
2,7,7000,7050,109,181,8000,112
2,8,8000,8050,109,181,9000,127
2,9,9000,9050,109,181,10000,141
3,0,0,50,102,170,1000,11
3,1,1000,1050,102,170,2000,25
3,2,2000,2050,102,170,3000,40
3,3,3000,3050,102,170,4000,54
3,4,4000,4050,102,170,5000,69
3,5,5000,5050,102,170,6000,84
3,6,6000,6050,102,170,7000,99
3,7,7000,7050,102,170,8000,113
3,8,8000,8050,102,170,9000,128
3,9,9000,9050,102,170,10000,142
4,0,0,50,87,144,1000,12
4,1,1000,1050,87,144,2000,26
4,2,2000,2050,87,144,3000,41
4,3,3000,3050,87,144,4000,55
4,4,4000,4050,87,144,5000,70
4,5,5000,5050,87,144,6000,85
4,6,6000,6050,87,144,7000,100
4,7,7000,7050,87,144,8000,114
4,8,8000,8050,87,144,9000,129
4,9,9000,9050,87,144,10000,143
5,0,0,50,268,446,1000,13
5,1,1000,1050,268,446,2000,27
5,2,2000,2050,268,446,3000,42
5,3,3000,3050,268,446,4000,56
5,4,4000,4050,268,446,5000,71
5,5,5000,5050,268,446,6000,86
5,6,6000,6050,268,446,7000,101
5,7,7000,7050,268,446,8000,115
5,8,8000,8050,268,446,9000,130
5,9,9000,9050,268,446,10000,144
6,0,0,100,32,52,2000,28
6,1,2000,2100,32,52,4000,57
6,2,4000,4100,32,52,6000,87
6,3,6000,6100,32,52,8000,116
6,4,8000,8100,32,52,10000,145
7,0,0,250,1475,2457,5000,72
7,1,5000,5250,1475,2457,10000,146
8,0,0,500,2312,3852,10000,147
9,0,0,500,299,498,10000,148
