Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,249,415,10000,10000,0
T1,100,443,738,10000,10000,0
T2,100,297,495,10000,10000,0
T3,100,32,53,10000,10000,0
T4,100,534,890,10000,10000,0
T5,100,2396,3992,15000,15000,0
T6,100,840,1400,25000,25000,0
T7,100,1774,2956,30000,30000,0
T8,100,502,836,35000,35000,0
T9,100,12623,21038,35000,35000,0
T10,100,3213,5354,50000,50000,0
T11,100,15837,26394,50000,50000,0
T12,100,5751,9584,50000,50000,0
T13,100,6768,11280,65000,65000,0
T14,100,1961,3267,65000,65000,0
T15,100,1886,3143,70000,70000,0
