Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1701,2834,10000,10000,0
T1,100,1025,1707,10000,10000,0
T2,100,1501,2501,10000,10000,0
T3,100,1474,2456,10000,10000,0
T4,100,714,1190,10000,10000,0
T5,100,482,802,15000,15000,0
T6,100,2597,4328,15000,15000,0
T7,100,1857,3094,15000,15000,0
T8,100,1470,2450,15000,15000,0
T9,100,930,1550,15000,15000,0
T10,100,5247,8745,20000,20000,0
T11,100,303,505,25000,25000,0
T12,100,122,202,25000,25000,0
T13,100,156,260,40000,40000,0
T14,100,1074,1789,45000,45000,0
T15,100,194,322,75000,75000,0
