Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1257,2095,10000,10000,0
T1,100,57,94,10000,10000,0
T2,100,1607,2678,10000,10000,0
T3,100,974,1623,10000,10000,0
T4,100,2978,4963,10000,10000,0
T5,100,848,1412,10000,10000,0
T6,100,867,1444,15000,15000,0
T7,100,63,105,15000,15000,0
T8,100,81,135,20000,20000,0
T9,100,702,1170,40000,40000,0
T10,100,11279,18798,40000,40000,0
T11,100,4264,7106,45000,45000,0
T12,100,4539,7565,45000,45000,0
T13,100,3636,6060,50000,50000,0
T14,100,2397,3995,75000,75000,0
T15,100,169,281,75000,75000,0
