Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,415,691,10000,10000,0
T1,100,5,7,10000,10000,0
T2,100,2218,3696,15000,15000,0
T3,100,1815,3024,15000,15000,0
T4,100,1461,2434,15000,15000,0
T5,100,935,1557,20000,20000,0
T6,100,353,588,20000,20000,0
T7,100,181,301,25000,25000,0
T8,100,4250,7083,30000,30000,0
T9,100,965,1607,45000,45000,0
T10,100,2832,4719,55000,55000,0
T11,100,5025,8374,60000,60000,0
T12,100,22097,36827,60000,60000,0
T13,100,11342,18902,60000,60000,0
T14,100,5456,9092,80000,80000,0
T15,100,3299,5497,90000,90000,0
