Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,114,189,10000,10000,0
T1,100,681,1135,10000,10000,0
T2,100,467,778,10000,10000,0
T3,100,33,54,10000,10000,0
T4,100,2112,3520,10000,10000,0
T5,100,2300,3832,15000,15000,0
T6,100,4469,7447,15000,15000,0
T7,100,197,328,15000,15000,0
T8,100,4582,7636,20000,20000,0
T9,100,692,1152,20000,20000,0
T10,100,2691,4485,25000,25000,0
T11,100,1784,2972,35000,35000,0
T12,100,375,625,35000,35000,0
T13,100,6920,11532,45000,45000,0
T14,100,24,40,50000,50000,0
T15,100,2400,3999,50000,50000,0
