Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,45,75,10000,10000,0
T1,100,2303,3838,10000,10000,0
T2,100,416,692,10000,10000,0
T3,100,480,800,10000,10000,0
T4,100,891,1484,15000,15000,0
T5,100,203,337,20000,20000,0
T6,100,2441,4068,20000,20000,0
T7,100,392,653,25000,25000,0
T8,100,2549,4247,25000,25000,0
T9,100,6665,11108,25000,25000,0
T10,100,4566,7609,45000,45000,0
T11,100,2367,3944,45000,45000,0
T12,100,830,1382,75000,75000,0
T13,100,5415,9025,80000,80000,0
T14,100,6212,10353,85000,85000,0
T15,100,21077,35127,90000,90000,0
