Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1987,3311,10000,10000,0
T1,100,675,1124,10000,10000,0
T2,100,1064,1772,10000,10000,0
T3,100,167,278,10000,10000,0
T4,100,484,806,15000,15000,0
T5,100,4884,8140,15000,15000,0
T6,100,344,573,15000,15000,0
T7,100,4206,7009,15000,15000,0
T8,100,1000,1666,20000,20000,0
T9,100,477,795,25000,25000,0
T10,100,728,1213,25000,25000,0
T11,100,2775,4624,40000,40000,0
T12,100,8005,13341,50000,50000,0
T13,100,12139,20231,60000,60000,0
T14,100,12126,20209,85000,85000,0
T15,100,16754,27923,85000,85000,0
