Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5,8,15000,15000,0
T1,100,510,849,15000,15000,0
T2,100,348,580,15000,15000,0
T3,100,2008,3346,15000,15000,0
T4,100,1964,3272,20000,20000,0
T5,100,4684,7806,20000,20000,0
T6,100,1066,1776,25000,25000,0
T7,100,5184,8640,30000,30000,0
T8,100,9803,16337,35000,35000,0
T9,100,1882,3136,35000,35000,0
T10,100,194,322,35000,35000,0
T11,100,8774,14622,45000,45000,0
T12,100,12377,20628,50000,50000,0
T13,100,7008,11680,60000,60000,0
T14,100,4691,7818,90000,90000,0
T15,100,21855,36424,95000,95000,0
