Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,163,271,10000,10000,0
T1,100,443,737,10000,10000,0
T2,100,3379,5631,15000,15000,0
T3,100,1585,2641,15000,15000,0
T4,100,55,91,25000,25000,0
T5,100,3344,5572,25000,25000,0
T6,100,10178,16963,30000,30000,0
T7,100,1680,2800,30000,30000,0
T8,100,1172,1953,35000,35000,0
T9,100,9111,15184,45000,45000,0
T10,100,1319,2198,50000,50000,0
T11,100,5256,8760,60000,60000,0
T12,100,19496,32492,60000,60000,0
T13,100,13954,23256,75000,75000,0
T14,100,5826,9709,75000,75000,0
T15,100,4709,7848,80000,80000,0
