Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2000,3333,10000,10000,0
T1,100,39,65,10000,10000,0
T2,100,2239,3731,15000,15000,0
T3,100,599,998,20000,20000,0
T4,100,114,190,25000,25000,0
T5,100,56,93,25000,25000,0
T6,100,4623,7705,30000,30000,0
T7,100,2082,3470,40000,40000,0
T8,100,4664,7773,45000,45000,0
T9,100,7847,13078,50000,50000,0
T10,100,8601,14335,55000,55000,0
T11,100,1787,2978,55000,55000,0
T12,100,1292,2152,55000,55000,0
T13,100,37341,62234,75000,75000,0
T14,100,6524,10873,80000,80000,0
T15,100,21729,36215,80000,80000,0
