Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1271,2118,10000,10000,0
T1,100,279,465,10000,10000,0
T2,100,1833,3055,10000,10000,0
T3,100,1797,2994,10000,10000,0
T4,100,228,379,10000,10000,0
T5,100,1390,2316,10000,10000,0
T6,100,99,165,15000,15000,0
T7,100,1192,1986,20000,20000,0
T8,100,2423,4038,30000,30000,0
T9,100,2124,3539,30000,30000,0
T10,100,1334,2223,30000,30000,0
T11,100,391,651,30000,30000,0
T12,100,20669,34448,40000,40000,0
T13,100,14592,24320,50000,50000,0
T14,100,5190,8650,65000,65000,0
T15,100,4989,8314,65000,65000,0
