Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2272,3786,10000,10000,0
T1,100,116,193,10000,10000,0
T2,100,23,37,10000,10000,0
T3,100,1410,2349,15000,15000,0
T4,100,263,437,15000,15000,0
T5,100,5203,8671,20000,20000,0
T6,100,1811,3017,20000,20000,0
T7,100,117,194,20000,20000,0
T8,100,1656,2759,20000,20000,0
T9,100,4113,6855,30000,30000,0
T10,100,4901,8167,35000,35000,0
T11,100,4501,7501,45000,45000,0
T12,100,818,1363,60000,60000,0
T13,100,8203,13671,65000,65000,0
T14,100,27507,45845,70000,70000,0
T15,100,19667,32777,90000,90000,0
