Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1142,1902,10000,10000,0
T1,100,440,733,15000,15000,0
T2,100,3870,6450,15000,15000,0
T3,100,1160,1932,15000,15000,0
T4,100,2832,4719,20000,20000,0
T5,100,5901,9834,20000,20000,0
T6,100,1532,2552,20000,20000,0
T7,100,1288,2146,30000,30000,0
T8,100,645,1075,30000,30000,0
T9,100,1383,2304,30000,30000,0
T10,100,917,1527,45000,45000,0
T11,100,8798,14663,50000,50000,0
T12,100,6384,10640,50000,50000,0
T13,100,22188,36979,65000,65000,0
T14,100,4347,7244,70000,70000,0
T15,100,8117,13528,90000,90000,0
