Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,519,865,10000,10000,0
T1,100,659,1098,10000,10000,0
T2,100,123,204,10000,10000,0
T3,100,3721,6201,15000,15000,0
T4,100,507,844,15000,15000,0
T5,100,1509,2514,20000,20000,0
T6,100,12743,21238,25000,25000,0
T7,100,3731,6217,25000,25000,0
T8,100,4713,7855,25000,25000,0
T9,100,2760,4599,25000,25000,0
T10,100,3742,6236,35000,35000,0
T11,100,12056,20093,50000,50000,0
T12,100,1506,2509,65000,65000,0
T13,100,902,1503,65000,65000,0
T14,100,3786,6310,70000,70000,0
T15,100,2685,4475,75000,75000,0
