Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,689,1147,10000,10000,0
T1,100,978,1630,10000,10000,0
T2,100,956,1592,15000,15000,0
T3,100,1167,1945,20000,20000,0
T4,100,9486,15810,25000,25000,0
T5,100,2019,3364,30000,30000,0
T6,100,521,867,35000,35000,0
T7,100,3126,5209,35000,35000,0
T8,100,1989,3314,35000,35000,0
T9,100,8198,13663,40000,40000,0
T10,100,440,732,45000,45000,0
T11,100,5023,8371,45000,45000,0
T12,100,31125,51875,60000,60000,0
T13,100,2610,4350,80000,80000,0
T14,100,2442,4070,90000,90000,0
T15,100,10693,17821,90000,90000,0
