Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1500,2499,10000,10000,0
T1,100,20,32,10000,10000,0
T2,100,48,79,10000,10000,0
T3,100,261,434,10000,10000,0
T4,100,188,312,10000,10000,0
T5,100,814,1356,10000,10000,0
T6,100,1515,2524,15000,15000,0
T7,100,2525,4208,15000,15000,0
T8,100,1202,2003,15000,15000,0
T9,100,8558,14262,20000,20000,0
T10,100,11052,18420,30000,30000,0
T11,100,3357,5594,40000,40000,0
T12,100,976,1626,55000,55000,0
T13,100,8649,14415,60000,60000,0
T14,100,7542,12569,75000,75000,0
T15,100,11627,19377,80000,80000,0
