Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1759,2931,10000,10000,0
T1,100,6135,10224,15000,15000,0
T2,100,272,453,15000,15000,0
T3,100,760,1266,15000,15000,0
T4,100,2809,4681,15000,15000,0
T5,100,3597,5995,20000,20000,0
T6,100,1235,2057,20000,20000,0
T7,100,1950,3249,30000,30000,0
T8,100,3836,6392,30000,30000,0
T9,100,2565,4275,35000,35000,0
T10,100,8840,14732,40000,40000,0
T11,100,2559,4264,45000,45000,0
T12,100,828,1380,45000,45000,0
T13,100,7408,12346,45000,45000,0
T14,100,2407,4011,75000,75000,0
T15,100,6283,10471,80000,80000,0
