Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1625,2708,10000,10000,0
T1,100,1393,2321,10000,10000,0
T2,100,5244,8740,15000,15000,0
T3,100,450,750,15000,15000,0
T4,100,6679,11131,15000,15000,0
T5,100,1704,2839,20000,20000,0
T6,100,3126,5210,20000,20000,0
T7,100,81,134,30000,30000,0
T8,100,1512,2519,40000,40000,0
T9,100,2849,4748,40000,40000,0
T10,100,3353,5588,50000,50000,0
T11,100,7590,12650,70000,70000,0
T12,100,1748,2913,75000,75000,0
T13,100,3651,6085,80000,80000,0
T14,100,6627,11045,80000,80000,0
T15,100,9606,16009,85000,85000,0
