Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,437,728,10000,10000,0
T1,100,1473,2455,10000,10000,0
T2,100,1445,2408,10000,10000,0
T3,100,5812,9686,10000,10000,0
T4,100,128,213,20000,20000,0
T5,100,1547,2578,20000,20000,0
T6,100,5302,8836,20000,20000,0
T7,100,43,71,25000,25000,0
T8,100,834,1389,25000,25000,0
T9,100,2828,4712,30000,30000,0
T10,100,110,183,35000,35000,0
T11,100,629,1048,35000,35000,0
T12,100,8115,13525,35000,35000,0
T13,100,11756,19593,50000,50000,0
T14,100,489,815,60000,60000,0
T15,100,2034,3390,70000,70000,0
