Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,4816,8026,10000,10000,0
T1,100,730,1216,10000,10000,0
T2,100,3926,6543,15000,15000,0
T3,100,506,843,15000,15000,0
T4,100,1400,2333,15000,15000,0
T5,100,2525,4207,15000,15000,0
T6,100,1672,2786,20000,20000,0
T7,100,6670,11116,30000,30000,0
T8,100,592,986,40000,40000,0
T9,100,496,826,45000,45000,0
T10,100,1472,2453,45000,45000,0
T11,100,873,1454,50000,50000,0
T12,100,2294,3822,65000,65000,0
T13,100,9094,15156,75000,75000,0
T14,100,12001,20001,80000,80000,0
T15,100,9603,16004,80000,80000,0
