Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,411,685,10000,10000,0
T1,100,2689,4481,10000,10000,0
T2,100,39,65,10000,10000,0
T3,100,1173,1954,10000,10000,0
T4,100,3033,5055,15000,15000,0
T5,100,1367,2278,15000,15000,0
T6,100,4519,7531,15000,15000,0
T7,100,2928,4879,20000,20000,0
T8,100,817,1361,20000,20000,0
T9,100,2543,4237,25000,25000,0
T10,100,2840,4732,25000,25000,0
T11,100,2528,4212,40000,40000,0
T12,100,4726,7876,75000,75000,0
T13,100,11929,19881,80000,80000,0
T14,100,16975,28291,95000,95000,0
T15,100,3605,6007,95000,95000,0
