Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,283,471,10000,10000,0
T1,100,1503,2504,10000,10000,0
T2,100,1061,1768,10000,10000,0
T3,100,312,520,10000,10000,0
T4,100,3226,5376,15000,15000,0
T5,100,296,493,15000,15000,0
T6,100,27,45,15000,15000,0
T7,100,1053,1755,20000,20000,0
T8,100,590,983,25000,25000,0
T9,100,12789,21315,25000,25000,0
T10,100,1904,3173,30000,30000,0
T11,100,5441,9068,35000,35000,0
T12,100,710,1183,35000,35000,0
T13,100,2946,4909,40000,40000,0
T14,100,18416,30693,50000,50000,0
T15,100,6905,11508,70000,70000,0
