Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,0,1395,2325,10000,0
0,1,10000,10000,1395,2325,20000,3
0,10,100000,100000,1395,2325,110000,42
0,100,1000000,1000000,1395,2325,1010000,423
0,101,1010000,1010000,1395,2325,1020000,424
0,102,1020000,1020000,1395,2325,1030000,430
0,103,1030000,1030000,1395,2325,1040000,433
0,104,1040000,1040000,1395,2325,1050000,435
0,105,1050000,1050000,1395,2325,1060000,443
0,106,1060000,1060000,1395,2325,1070000,446
0,107,1070000,1070000,1395,2325,1080000,450
0,108,1080000,1080000,1395,2325,1090000,454
0,109,1090000,1090000,1395,2325,1100000,457
0,11,110000,110000,1395,2325,120000,44
0,110,1100000,1100000,1395,2325,1110000,464
0,111,1110000,1110000,1395,2325,1120000,467
0,112,1120000,1120000,1395,2325,1130000,473
0,113,1130000,1130000,1395,2325,1140000,474
0,114,1140000,1140000,1395,2325,1150000,477
0,115,1150000,1150000,1395,2325,1160000,486
0,116,1160000,1160000,1395,2325,1170000,487
0,117,1170000,1170000,1395,2325,1180000,494
0,118,1180000,1180000,1395,2325,1190000,497
0,119,1190000,1190000,1395,2325,1200000,498
0,12,120000,120000,1395,2325,130000,50
0,120,1200000,1200000,1395,2325,1210000,506
0,121,1210000,1210000,1395,2325,1220000,510
0,122,1220000,1220000,1395,2325,1230000,514
0,123,1230000,1230000,1395,2325,1240000,517
0,124,1240000,1240000,1395,2325,1250000,520
0,125,1250000,1250000,1395,2325,1260000,526
0,126,1260000,1260000,1395,2325,1270000,531
0,127,1270000,1270000,1395,2325,1280000,537
0,128,1280000,1280000,1395,2325,1290000,538
0,129,1290000,1290000,1395,2325,1300000,541
0,13,130000,130000,1395,2325,140000,53
0,130,1300000,1300000,1395,2325,1310000,549
0,131,1310000,1310000,1395,2325,1320000,550
0,132,1320000,1320000,1395,2325,1330000,557
0,133,1330000,1330000,1395,2325,1340000,560
0,134,1340000,1340000,1395,2325,1350000,561
0,135,1350000,1350000,1395,2325,1360000,570
0,136,1360000,1360000,1395,2325,1370000,573
0,137,1370000,1370000,1395,2325,1380000,578
0,138,1380000,1380000,1395,2325,1390000,581
0,139,1390000,1390000,1395,2325,1400000,584
0,14,140000,140000,1395,2325,150000,54
0,140,1400000,1400000,1395,2325,1410000,590
0,141,1410000,1410000,1395,2325,1420000,593
0,142,1420000,1420000,1395,2325,1430000,599
0,143,1430000,1430000,1395,2325,1440000,601
0,144,1440000,1440000,1395,2325,1450000,605
0,145,1450000,1450000,1395,2325,1460000,613
0,146,1460000,1460000,1395,2325,1470000,614
0,147,1470000,1470000,1395,2325,1480000,620
0,148,1480000,1480000,1395,2325,1490000,624
0,149,1490000,1490000,1395,2325,1500000,625
